feedback_id,alert_id,meter_id,inspector_id,feedback_timestamp,feedback_type,feedback_reason_code,confidence_level,narrative,resolution_date,follow_up_required,follow_up_date
FBK-000631,ALT-003049,BSCM-000201,INS-0011,2024-04-06 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 193.73.,2024-04-06,False,
FBK-000632,ALT-000690,BSCM-000079,INS-0012,2024-10-14 02:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 231.19.,2024-10-14,False,
FBK-000633,ALT-002645,BSCM-000064,INS-0020,2024-11-18 17:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 3686.48.,2024-11-18,True,2024-12-18
FBK-000634,ALT-003057,BSCM-000227,INS-0008,2024-03-09 01:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 3670.08.,2024-03-09,False,
FBK-000635,ALT-000215,BSCM-000222,INS-012,2024-01-25 21:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 159.97.,2024-01-25,False,
FBK-000636,ALT-002061,BSCM-000097,INS-0012,2024-05-29 03:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 131.82.,2024-05-29,True,2024-06-28
FBK-000637,ALT-001799,BSCM-000287,INS-014,2023-07-13 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 464.14.,2023-07-13,False,
FBK-000638,ALT-001600,BSCM-000157,INS-0019,2023-08-02 20:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 428.67.,2023-08-02,False,
FBK-000639,ALT-002871,BSCM-000278,INS-0010,2024-11-03 13:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 163.13.,2024-11-03,True,2024-12-03
FBK-000640,ALT-002073,BSCM-000284,INS-0003,2023-11-04 03:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 415.97.,2023-11-04,False,
FBK-000641,ALT-002579,BSCM-000021,INS-0009,2023-10-03 00:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 3582.96.,2023-10-03,False,
FBK-000642,ALT-003424,BSCM-000489,INS-0008,2024-09-23 06:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 381.59.,2024-09-23,True,2024-10-23
FBK-000643,ALT-003247,BSCM-000469,INS-0020,2024-05-08 20:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 343.76.,2024-05-08,False,
FBK-000644,ALT-000421,BSCM-000025,INS-0016,2023-08-13 11:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 162.50.,2023-08-13,False,
FBK-000645,ALT-002265,BSCM-000370,INS-0006,2023-03-31 12:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 439.71.,2023-03-31,True,2023-04-30
FBK-000646,ALT-002015,BSCM-000019,INS-0003,2024-12-19 13:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 273.98.,2024-12-19,False,
FBK-000647,ALT-001937,BSCM-000429,INS-024,2024-05-19 11:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 2380.96.,2024-05-19,False,
FBK-000648,ALT-002812,BSCM-000470,INS-025,2024-12-27 04:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 405.30.,2024-12-27,True,2025-01-26
FBK-000649,ALT-002066,BSCM-000432,INS-0002,2024-11-08 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 243.62.,2024-11-08,False,
FBK-000650,ALT-001249,BSCM-000253,INS-027,2023-02-06 17:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 138.23.,2023-02-06,False,
FBK-DEMO001,ALT-DEMO002,BSCM-DEMO002,INS-044,2026-05-11 15:45:00,false_positive,legitimate_behavior_change,high,Consumption dropped because the apartment was vacant during renovation; no theft indicators were found on site.,2026-05-11,False,
FBK-DEMO002,ALT-DEMO003,BSCM-DEMO003,INS-021,2026-05-11 16:10:00,true_positive,phase_reversal,high,Physical inspection confirmed tamper evidence and abnormal phase signature. Escalation recommended.,2026-05-11,True,2026-06-10
